lon,lat,OBJECTID,geo_MAT_Status,geo_MAT_ST_NUMBER,geo_MAT_PREDIR,geo_MAT_ST_NAME,geo_MAT_SUFFIX,geo_MAT_POSTDIR,centroid_BUILD_STREET,unit,address,geo_MAT_MasterAddressID
-78.47840055,38.0360329,8959063,,111, ,PERRY,DR, ,PERRY DR,,111 PERRY DR,93712
-78.47794865,38.03597922,8959064,,600, ,NORTHWOOD,AVE, ,NORTHWOOD AVE,,600 NORTHWOOD AVE,93713
-78.47867825,38.03584196,8959065,,108, ,PERRY,DR, ,PERRY DR,,108 PERRY DR,93714
-78.48385771,38.02637125,8959066,,620, ,1ST,ST,S,1ST ST S,,620 1ST ST S,93715
-78.4839241,38.02628518,8959067,,624, ,1ST,ST,S,1ST ST S,,624 1ST ST S,93716
-78.46344537,38.03262126,8959068,,1435,E,HIGH,ST, ,E HIGH ST,,1435 E HIGH ST,94281
-78.47832852,38.03258261,8959069,,315,E,HIGH,ST, ,E HIGH ST,,315 E HIGH ST,94282
-78.49606518,38.06005238,8959070,,2120, ,ANGUS,RD, ,ANGUS RD,,2120 ANGUS RD,94283
-78.49761343,38.05949547,8959071,,2207, ,WAYNE,AVE, ,WAYNE AVE,,2207 WAYNE AVE,94284
-78.490153,38.05873462,8959072,,1719, ,HYDRAULIC,RD, ,HYDRAULIC RD,,1719 HYDRAULIC RD,94285
-78.47779422,38.02935775,8959073,,534,E,MAIN,ST, ,E MAIN ST,C,534 E MAIN ST #C,94286
-78.49622665,38.04143623,8959074,,621, ,MADISON,AVE, ,MADISON AVE,F,621 MADISON AVE #F,94287
-78.47621163,38.05845683,8959075,,1710, ,YORKTOWN,DR, ,YORKTOWN DR,,1710 YORKTOWN DR,94288
-78.47510559,38.05824,8959076,,108, ,HOLLY,CT, ,HOLLY CT,,108 HOLLY CT,94289
-78.4742473,38.05748951,8959077,,1410, ,HOLLY,RD, ,HOLLY RD,,1410 HOLLY RD,94290
-78.47762095,38.05717824,8959078,,1700, ,YORKTOWN,DR, ,YORKTOWN DR,,1700 YORKTOWN DR,94291
-78.47315716,38.05664045,8959079,,1707, ,GALLOWAY,DR, ,GALLOWAY DR,,1707 GALLOWAY DR,94292
-78.49894142,38.05840622,8959080,,2220, ,WAYNE,AVE, ,WAYNE AVE,,2220 WAYNE AVE,94293
-78.51545458,38.02369752,8959081,,2307, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,B,2307 JEFFERSON PARK AVE #B,94294
-78.49925664,38.03525061,8959082,,207, ,14TH,ST,NW,14TH ST NW,14,207 14TH ST NW #14,94295
-78.49925664,38.03525061,8959083,,207, ,14TH,ST,NW,14TH ST NW,21,207 14TH ST NW #21,94296
-78.51342,38.02617963,8959084,,2100, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,2,2100 JEFFERSON PARK AVE #2,94297
-78.50613267,38.03158758,8959085,,120, ,OAKHURST,CIR, ,OAKHURST CIR,1,120 OAKHURST CIR #1,94298
-78.49000076,38.02112389,8959086,,226, ,HARTMANS MILL,RD, ,HARTMANS MILL RD,,226 HARTMANS MILL RD,94299
-78.4643311,38.03078024,8959087,,514, ,MEADE,AVE, ,MEADE AVE,,514 MEADE AVE,94300
-78.46467651,38.03025764,8959088,,502, ,MEADE,AVE, ,MEADE AVE,,502 MEADE AVE,94301
-78.47577145,38.0324195,8959089,,419, ,7TH,ST,NE,7TH ST NE,,419 7TH ST NE,94302
-78.48183065,38.03487054,8959090,,420, ,ALTAMONT,ST, ,ALTAMONT ST,,420 ALTAMONT ST,94303
-78.49910735,38.02816972,8959091,,1103, ,CHERRY,AVE, ,CHERRY AVE,,1103 CHERRY AVE,94304
-78.50447894,38.0191927,8959092,,110, ,VILLAGE,CT, ,VILLAGE CT,,110 VILLAGE CT,94305
-78.48788222,38.03851652,8959093,,904, ,CHARLTON,AVE, ,CHARLTON AVE,,904 CHARLTON AVE,94306
-78.4849523,38.04168585,8959094,,102, ,TRIPPER,CT, ,TRIPPER CT,,102 TRIPPER CT,94307
-78.50724342,38.02030875,8959095,,924, ,BING,LN, ,BING LN,,924 BING LN,94308
-78.5090645,38.02077982,8959096,,608, ,RAINIER,RD, ,RAINIER RD,,608 RAINIER RD,94309
-78.47664112,38.03291739,8959097,,421, ,PARK,ST, ,PARK ST,B,421 PARK ST #B,94310
-78.47143592,38.02326635,8959098,,1204, ,CARLTON,AVE, ,CARLTON AVE,1,1204 CARLTON AVE #1,94311
-78.50103155,38.05687374,8959099,,1243, ,CEDARS,CT, ,CEDARS CT,B11,1243 CEDARS CT #B11,94312
-78.48179322,38.03052208,8959100,,107, ,1ST,ST,S,W MAIN ST,211,107 1ST ST S #211,94313
-78.51445314,38.02581316,8959101,,2112, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,3,2112 JEFFERSON PARK AVE #3,94314
-78.47815099,38.04073041,8959102,,1710, ,ALLIED,ST, ,ALLIED ST,30,1710 ALLIED ST #30,94324
-78.48636885,38.03615666,8959103,,601, ,ALBEMARLE,ST, ,ALBEMARLE ST,A,601 ALBEMARLE ST #A,94325
-78.48562837,38.02210871,8959104,,916, ,1ST,ST,S,1ST ST S,A,916 1ST ST S #A,94326
-78.47677421,38.03036151,8959105,,609,E,MARKET,ST, ,7TH ST NE,209,609 E MARKET ST #209,94327
-78.5063998,38.01357907,8959106,,119, ,LONGWOOD,DR, ,LONGWOOD DR,B,119 LONGWOOD DR #B,94328
-78.48670737,38.06065842,8959107,,2111, ,MICHIE,DR, ,MICHIE DR,64,2111 MICHIE DR #64,94329
-78.48693943,38.06041747,8959108,,2111, ,MICHIE,DR, ,MICHIE DR,93,2111 MICHIE DR #93,94330
-78.50872874,38.02837603,8959109,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,911,1800 JEFFERSON PARK AVE #911,94331
-78.50081315,38.04193581,8959110,,4, ,UNIVERSITY,CIR, ,UNIVERSITY CIR,1,4 UNIVERSITY CIR #1,94332
-78.49863771,38.02522601,8959111,,1104, ,FOREST HILLS,AVE, ,FOREST HILLS AVE,,1104 FOREST HILLS AVE,94334
-78.52142232,38.02504679,8959112,,2508, ,PLATEAU,RD, ,PLATEAU RD,,2508 PLATEAU RD,94335
-78.52192051,38.02447415,8959113,,2517, ,WESTERLY,AVE, ,WESTERLY AVE,,2517 WESTERLY AVE,94336
-78.47823645,38.06385061,8959114,,1834, ,YORKTOWN,DR, ,YORKTOWN DR,,1834 YORKTOWN DR,94337
-78.46903562,38.03540251,8959115,,737, ,LOCUST,AVE, ,LOCUST AVE,,737 LOCUST AVE,93331
-78.46804556,38.02158247,8959116,,1314, ,CARLTON,AVE, ,CARLTON AVE,,1314 CARLTON AVE,93332
-78.47962802,38.03082957,8959117,,114, ,3RD,ST,NE,3RD ST NE,,114 3RD ST NE,93333
-78.49028695,38.05148606,8959118,,1330, ,HILLTOP,RD, ,HILLTOP RD,,1330 HILLTOP RD,93335
-78.49458383,38.02546655,8959119,,626, ,7 1/2,ST,SW,7 1/2 ST SW,,626 7 1/2 ST SW,93336
-78.49354454,38.02685064,8959120,,523, ,7 1/2,ST,SW,7 1/2 ST SW,,523 7 1/2 ST SW,93337
-78.47032477,38.0192715,8959121,,116, ,GREENWICH,CT, ,GREENWICH CT,,116 GREENWICH CT,93338
-78.47071276,38.01898277,8959122,,109, ,GREENWICH,CT, ,GREENWICH CT,,109 GREENWICH CT,93339
-78.46563756,38.02688295,8959123,,1314, ,CHESAPEAKE,ST, ,CHESAPEAKE ST,,1314 CHESAPEAKE ST,93340
-78.46541993,38.02679417,8959124,,1316, ,CHESAPEAKE,ST, ,CHESAPEAKE ST,,1316 CHESAPEAKE ST,93341
-78.4647796,38.0265316,8959125,,1324, ,CHESAPEAKE,ST, ,CHESAPEAKE ST,,1324 CHESAPEAKE ST,93342
-78.46560542,38.02645423,8959126,,210, ,16TH,ST,NE,16TH ST NE,,210 16TH ST NE,93343
-78.46461508,38.02647597,8959127,,1326, ,CHESAPEAKE,ST, ,CHESAPEAKE ST,,1326 CHESAPEAKE ST,93344
-78.46403314,38.02622938,8959128,,1334, ,CHESAPEAKE,ST, ,CHESAPEAKE ST,,1334 CHESAPEAKE ST,93345
-78.46259562,38.02604213,8959129,,1403, ,CHESAPEAKE,ST, ,CHESAPEAKE ST,,1403 CHESAPEAKE ST,93346
-78.47946788,38.03254364,8959130,,214,E,HIGH,ST, ,E HIGH ST,,214 E HIGH ST,93347
-78.4794451,38.03253675,8959131,,220,E,HIGH,ST, ,E HIGH ST,,220 E HIGH ST,93348
-78.5161087,38.02614406,8959132,,2209, ,FONTAINE,AVE, ,FONTAINE AVE,,2209 FONTAINE AVE,93349
-78.49060663,38.03324755,8959133,,802, ,HARDY,DR, ,HARDY DR,,802 HARDY DR,93350
-78.49303266,38.01829474,8959134,,911, ,RAYMOND,RD, ,RAYMOND RD,,911 RAYMOND RD,93351
-78.47911147,38.04226875,8959135,,124, ,BIRDWOOD,CT, ,BIRDWOOD CT,,124 BIRDWOOD CT,93352
-78.48358542,38.0173613,8959136,,705, ,PALATINE,AVE, ,PALATINE AVE,,705 PALATINE AVE,93353
-78.49562835,38.03952697,8959137,,511, ,13TH,ST,NW,13TH ST NW,,511 13TH ST NW,93354
-78.49551132,38.03905969,8959138,,502, ,13TH,ST,NW,13TH ST NW,,502 13TH ST NW,93355
-78.45785227,38.04372112,8959139,,1407, ,RIVER,RD, ,RIVER RD,,1407 RIVER RD,93356
-78.4735469,38.06071657,8959140,,1604, ,JAMESTOWN,DR, ,JAMESTOWN DR,,1604 JAMESTOWN DR,93357
-78.47047213,38.04399524,8959141,,1121, ,PARK,ST, ,PARK ST,,1121 PARK ST,93358
-78.48869787,38.05188108,8959142,,1413, ,DAIRY,RD, ,DAIRY RD,,1413 DAIRY RD,93359
-78.49179295,38.03080191,8959143,,765, ,WALKER,SQ, ,WALKER SQ,4A,765 WALKER SQ #4A,93360
-78.49082353,38.03022846,8959144,,700, ,WALKER,SQ, ,WALKER SQ,2B,700 WALKER SQ #2B,93361
-78.5024592,38.02750324,8959145,,405, ,PATON,ST, ,PATON ST,A,405 PATON ST #A,93362
-78.47885061,38.03013244,8959146,,413,E,MAIN,ST, ,E MAIN ST,C,413 E MAIN ST #C,93363
-78.48587307,38.02263644,8959147,,904, ,1ST,ST,S,1ST ST S,C,904 1ST ST S #C,93364
-78.45971086,38.04536569,8959148,,103, ,LOCUST LANE,CT, ,LOCUST LANE CT,,103 LOCUST LANE CT,93365
-78.4905944,38.03018276,8959149,,702, ,DELEVAN,ST, ,DELEVAN ST,A,702 DELEVAN ST #A,93366
-78.49207484,38.03793994,8959150,,414, ,10TH,ST,NW,10TH ST NW,B,414 10TH ST NW #B,93368
-78.48308466,38.04187156,8959151,,1106, ,ROSE HILL,DR, ,ROSE HILL DR,,1106 ROSE HILL DR,93369
-78.47611276,38.06523214,8959152,,106, ,WILSON,CT, ,WILSON CT,,106 WILSON CT,93370
-78.46016248,38.04440505,8959153,,1123, ,ST CHARLES,CT, ,ST CHARLES CT,,1123 ST CHARLES CT,93371
-78.51711153,38.01983501,8959154,,212, ,SUNSET,AVE, ,SUNSET AVE,B,212 SUNSET AVE #B,92570
-78.49743637,38.04173767,8959155,,627, ,CABELL,AVE, ,CABELL AVE,C,627 CABELL AVE #C,92571
-78.51284729,38.02640571,8959156,,2002, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,20,2002 JEFFERSON PARK AVE #20,92572
-78.49510022,38.04098457,8959157,,712, ,MADISON,AVE, ,MADISON AVE,A,712 MADISON AVE #A,92573
-78.4858873,38.05067302,8959158,,1617, ,GREENLEAF,LN, ,GREENLEAF LN,,1617 GREENLEAF LN,92574
-78.46622458,38.03087776,8959159,,509, ,13TH,ST,NE,13TH ST NE,,509 13TH ST NE,92575
-78.51627484,38.02394874,8959160,,115, ,STRIBLING,AVE, ,STRIBLING AVE,,115 STRIBLING AVE,92576
-78.50049181,38.02411529,8959161,,1427, ,BRIARCLIFF,AVE, ,BRIARCLIFF AVE,,1427 BRIARCLIFF AVE,92577
-78.48211606,38.03045496,8959162,,107,W,WATER,ST, ,W WATER ST,18,107 W WATER ST #18,92491
-78.48211606,38.03045496,8959163,,107,W,WATER,ST, ,W WATER ST,19,107 W WATER ST #19,92492
-78.50586062,38.01428166,8959164,,111, ,LONGWOOD,DR, ,LONGWOOD DR,B,111 LONGWOOD DR #B,92493
-78.51083722,38.04283085,8959165,,2021, ,IVY,RD, ,IVY RD,D1,2021 IVY RD #D1,92494
-78.48184093,38.02164089,8959166,,625, ,ELLIOTT,AVE, ,ELLIOTT AVE,A,625 ELLIOTT AVE #A,92495
-78.48184093,38.02164089,8959167,,625, ,ELLIOTT,AVE, ,ELLIOTT AVE,B,625 ELLIOTT AVE #B,92496
-78.4801417,38.02392659,8959168,,619, ,BOLLING,AVE, ,BOLLING AVE,A,619 BOLLING AVE #A,92497
-78.48066671,38.02211046,8959169,,701, ,MONTROSE,AVE, ,MONTROSE AVE,B,701 MONTROSE AVE #B,92498
-78.4785285,38.0228778,8959170,,712, ,BOLLING,AVE, ,BOLLING AVE,B,712 BOLLING AVE #B,92499
-78.49951524,38.0369816,8959171,,301,,15TH,ST,NW,15TH ST NW,2020,301 15TH ST NW #2020,92500
-78.48396144,38.02396918,8959172,,953, ,2ND,ST,SE,ELLIOTT AVE,,953 2ND ST SE,92501
-78.48398002,38.02395315,8959173,,961, ,2ND,ST,SE,ELLIOTT AVE,,961 2ND ST SE,92502
-78.48119785,38.0300104,8959174,,121,E,WATER,ST, ,E WATER ST,,121 E WATER ST,92503
-78.48117967,38.03000456,8959175,,123,E,WATER,ST, ,E WATER ST,,123 E WATER ST,92504
-78.47986232,38.02972817,8959176,,309,E,WATER,ST, ,E WATER ST,,309 E WATER ST,92505
-78.47967273,38.03041054,8959177,,309,E,MAIN,ST, ,E MAIN ST,,309 E MAIN ST,92506
-78.49782475,38.03471888,8959178,,1301, ,WERTLAND,ST, ,WERTLAND ST,,1301 WERTLAND ST,92508
-78.49883694,38.03476804,8959179,,1311, ,WERTLAND,ST, ,WERTLAND ST,,1311 WERTLAND ST,92509
-78.48554021,38.05332287,8959180,,1532, ,DAIRY,RD, ,DAIRY RD,,1532 DAIRY RD,92510
-78.49554746,38.05310452,8959181,,2015, ,SPOTTSWOOD,RD, ,SPOTTSWOOD RD,,2015 SPOTTSWOOD RD,92511
-78.48176797,38.05506982,8959182,,1608, ,GROVE,RD, ,GROVE RD,,1608 GROVE RD,92512
-78.47943092,38.05505111,8959183,,1610, ,YORKTOWN,DR, ,YORKTOWN DR,,1610 YORKTOWN DR,92513
-78.47695026,38.05490194,8959184,,1420, ,FOXBROOK,LN, ,FOXBROOK LN,,1420 FOXBROOK LN,92514
-78.47517586,38.05470762,8959185,,101, ,PETERSON,PL, ,PETERSON PL,,101 PETERSON PL,92515
-78.46833205,38.06176561,8959186,,2120, ,TARLETON,DR, ,TARLETON DR,,2120 TARLETON DR,92516
-78.47024061,38.06160619,8959187,,2103, ,TARLETON,DR, ,TARLETON DR,,2103 TARLETON DR,92517
-78.46728863,38.06132895,8959188,,2218, ,BANBURY,ST, ,BANBURY ST,,2218 BANBURY ST,92518
-78.46859222,38.06128381,8959189,,2116, ,TARLETON,DR, ,TARLETON DR,,2116 TARLETON DR,92519
-78.4896324,38.05041092,8959190,,1332, ,RUGBY,RD, ,RUGBY RD,,1332 RUGBY RD,92520
-78.48628908,38.05002511,8959191,,1611, ,BRUCE,AVE, ,BRUCE AVE,,1611 BRUCE AVE,92521
-78.51831176,38.02073609,8959192,,2425, ,SUNSET,RD, ,SUNSET RD,,2425 SUNSET RD,92522
-78.47208321,38.02283798,8959193,,1106, ,LEONARD,ST, ,LEONARD ST,,1106 LEONARD ST,92523
-78.45594162,38.0228879,8959194,,1900, ,CHESAPEAKE,ST, ,CHESAPEAKE ST,,1900 CHESAPEAKE ST,92524
-78.50303088,38.01791649,8959195,,844, ,VILLAGE,RD, ,VILLAGE RD,,844 VILLAGE RD,92525
-78.50286037,38.01785563,8959196,,842, ,VILLAGE,RD, ,VILLAGE RD,,842 VILLAGE RD,92526
-78.49518245,38.02240734,8959197,,754, ,PROSPECT,AVE, ,PROSPECT AVE,F,754 PROSPECT AVE #F,92527
-78.50013816,38.03463016,8959198,,1419,,UNIVERSITY,AVE,,MINOR COURT LN,4,1419 UNIVERSITY AVE #4,92528
-78.4550068,38.02514563,8959199,,319, ,RIVERSIDE,AVE, ,RIVERSIDE AVE,B,319 RIVERSIDE AVE #B,92529
-78.4550068,38.02514563,8959200,,319, ,RIVERSIDE,AVE, ,RIVERSIDE AVE,A,319 RIVERSIDE AVE #A,92530
-78.45530388,38.02466382,8959201,,315, ,RIVERSIDE,AVE, ,RIVERSIDE AVE,A,315 RIVERSIDE AVE #A,92531
-78.45543633,38.02447873,8959202,,313, ,RIVERSIDE,AVE, ,RIVERSIDE AVE,A,313 RIVERSIDE AVE #A,92532
-78.4878252,38.01817678,8959203,,505, ,ROUGEMONT,AVE, ,ROUGEMONT AVE,,505 ROUGEMONT AVE,92579
-78.48818544,38.01792927,8959204,,502, ,ROUGEMONT,AVE, ,ROUGEMONT AVE,,502 ROUGEMONT AVE,92580
-78.47083557,38.03443616,8959205,,621, ,ST CHARLES,AVE, ,ST CHARLES AVE,,621 ST CHARLES AVE,92581
-78.49294112,38.03437017,8959206,,834, ,HARDY,DR, ,HARDY DR,,834 HARDY DR,92582
-78.47432587,38.02424694,8959207,,904, ,MONTICELLO,RD, ,MONTICELLO RD,,904 MONTICELLO RD,92583
-78.4558274,38.0231994,8959208,,292, ,RIVERSIDE,AVE, ,RIVERSIDE AVE,,292 RIVERSIDE AVE,92584
-78.49263731,38.03701422,8959209,,353, ,10TH,ST,NW,10TH ST NW,B,353 10TH ST NW #B,92667
-78.50373379,38.0435692,8959210,,25, ,UNIVERSITY,CIR, ,UNIVERSITY CIR,,25 UNIVERSITY CIR,91672
-78.46564841,38.06553196,8959211,,1070, ,RIO,RD,E,RIO RD E,,1070 RIO RD E,91673
-78.48011497,38.03082043,8959212,,215,E,MAIN,ST, ,E MAIN ST,,215 E MAIN ST,91674
-78.49726357,38.0430601,8959213,,1705, ,BURNLEY,AVE, ,BURNLEY AVE,,1705 BURNLEY AVE,91675
-78.50109811,38.04675189,8959214,,1860, ,WINSTON,RD, ,WINSTON RD,,1860 WINSTON RD,91676
-78.47283789,38.01826319,8959215,,1414, ,MONTICELLO,RD, ,MONTICELLO RD,,1414 MONTICELLO RD,91677
-78.49860217,38.05723094,8959216,,409, ,EARHART,ST, ,EARHART ST,,409 EARHART ST,91678
-78.51053015,38.01728605,8959217,,2550, ,WOODLAND,DR, ,WOODLAND DR,,2550 WOODLAND DR,91679
-78.47218747,38.01921588,8959218,,1400, ,MONTICELLO,RD, ,MONTICELLO RD,11,1400 MONTICELLO RD #11,92715
-78.47218747,38.01921588,8959219,,1400, ,MONTICELLO,RD, ,MONTICELLO RD,12,1400 MONTICELLO RD #12,92716
-78.47218747,38.01921588,8959220,,1400, ,MONTICELLO,RD, ,MONTICELLO RD,31,1400 MONTICELLO RD #31,92717
-78.49565939,38.02103983,8959221,,607, ,BAILEY,RD, ,BAILEY RD,,607 BAILEY RD,92718
-78.49540887,38.02102438,8959222,,603, ,BAILEY,RD, ,BAILEY RD,,603 BAILEY RD,92719
-78.49514862,38.05044215,8959223,,1010, ,BLUE RIDGE,RD, ,BLUE RIDGE RD,,1010 BLUE RIDGE RD,92720
-78.50745251,38.02667639,8959224,,107, ,DAVID,TER, ,DAVID TER,,107 DAVID TER,92721
-78.49745545,38.02907452,8959225,,1002, ,KING,ST, ,KING ST,,1002 KING ST,92722
-78.50139157,38.02902611,8959226,,1203, ,GROVE,ST, ,GROVE ST,,1203 GROVE ST,92723
-78.48799261,38.03001715,8959227,,210, ,5TH,ST,SW,5TH ST SW,,210 5TH ST SW,92724
-78.48946628,38.02989303,8959228,,600, ,DELEVAN,ST, ,DELEVAN ST,,600 DELEVAN ST,92725
-78.4861421,38.02944918,8959229,,203, ,RIDGE,ST, ,RIDGE ST,,203 RIDGE ST,92726
-78.47970699,38.03212058,8959230,,205,E,JEFFERSON,ST, ,E JEFFERSON ST,,205 E JEFFERSON ST,92727
-78.4909853,38.03066351,8959231,,735, ,WALKER,SQ, ,WALKER SQ,3D,735 WALKER SQ #3D,92728
-78.4909853,38.03066351,8959232,,735, ,WALKER,SQ, ,WALKER SQ,4A,735 WALKER SQ #4A,92729
-78.50478549,38.02968932,8959233,,583, ,BRANDON,AVE, ,BRANDON AVE,705,583 BRANDON AVE #705,92730
-78.50478549,38.02968932,8959234,,583, ,BRANDON,AVE, ,BRANDON AVE,706,583 BRANDON AVE #706,92731
-78.50478549,38.02968932,8959235,,583, ,BRANDON,AVE, ,BRANDON AVE,805,583 BRANDON AVE #805,92732
-78.50478549,38.02968932,8959236,,583, ,BRANDON,AVE, ,BRANDON AVE,806,583 BRANDON AVE #806,92733
-78.4719528,38.02167286,8959237,,1117, ,LEONARD,ST, ,LEONARD ST,,1117 LEONARD ST,92734
-78.47157399,38.02153251,8959238,,1120, ,LEONARD,ST, ,LEONARD ST,,1120 LEONARD ST,92735
-78.48097629,38.05470101,8959239,,1602, ,GROVE,RD, ,GROVE RD,,1602 GROVE RD,92736
-78.47466008,38.05455453,8959240,,1427, ,GROVE,RD, ,GROVE RD,,1427 GROVE RD,92737
-78.47636247,38.05442991,8959241,,1439, ,GROVE,RD, ,GROVE RD,,1439 GROVE RD,92738
-78.47772869,38.05433871,8959242,,1445, ,GROVE,RD, ,GROVE RD,,1445 GROVE RD,92739
-78.48018492,38.05436044,8959243,,1506, ,GROVE,RD, ,GROVE RD,,1506 GROVE RD,92740
-78.4759291,38.05408043,8959244,,1436, ,GROVE,RD, ,GROVE RD,,1436 GROVE RD,92741
-78.47631316,38.05407332,8959245,,1438, ,GROVE,RD, ,GROVE RD,,1438 GROVE RD,92742
-78.48324447,38.05177884,8959246,,1601, ,OAKLEAF,LN, ,OAKLEAF LN,,1601 OAKLEAF LN,92743
-78.48345589,38.05173386,8959247,,1603, ,OAKLEAF,LN, ,OAKLEAF LN,,1603 OAKLEAF LN,92744
-78.51063356,38.04273348,8959248,,2021, ,IVY,RD, ,IVY RD,C11,2021 IVY RD #C11,92745
-78.51063356,38.04273348,8959249,,2021, ,IVY,RD, ,IVY RD,C12,2021 IVY RD #C12,92746
-78.49515405,38.04095065,8959250,,704, ,MADISON,AVE, ,MADISON AVE,C,704 MADISON AVE #C,92747
-78.48849354,38.03739582,8959251,,901, ,PRESTON,AVE, ,PRESTON AVE,402,901 PRESTON AVE #402,92748
-78.48849354,38.03739582,8959252,,901, ,PRESTON,AVE, ,PRESTON AVE,403,901 PRESTON AVE #403,92749
-78.50896911,38.03209842,8959253,,100, ,STADIUM,RD, ,STADIUM RD,4,100 STADIUM RD #4,92750
-78.50896911,38.03209842,8959254,,100, ,STADIUM,RD, ,STADIUM RD,5,100 STADIUM RD #5,92751
-78.49145439,38.03088096,8959255,,755, ,WALKER,SQ, ,WALKER SQ,2C,755 WALKER SQ #2C,92106
-78.47239079,38.06714385,8959256,,2509, ,KERRY,LN, ,KERRY LN,,2509 KERRY LN,92107
-78.46941643,38.06724651,8959257,,116, ,DENICE,LN, ,DENICE LN,,116 DENICE LN,92108
-78.51824477,38.02742521,8959258,,2319, ,PRICE,AVE, ,PRICE AVE,,2319 PRICE AVE,92028
-78.51736124,38.02743223,8959259,,2309, ,PRICE,AVE, ,PRICE AVE,,2309 PRICE AVE,92029
-78.51418988,38.02736635,8959260,,111, ,OBSERVATORY,AVE, ,OBSERVATORY AVE,,111 OBSERVATORY AVE,92030
-78.5170471,38.02683886,8959261,,2306, ,PRICE,AVE, ,PRICE AVE,,2306 PRICE AVE,92031
-78.49246549,38.04894204,8959262,,1215, ,RUGBY,RD, ,RUGBY RD,,1215 RUGBY RD,92032
-78.48730734,38.0489572,8959263,,1608, ,CAMBRIDGE,CIR, ,CAMBRIDGE CIR,,1608 CAMBRIDGE CIR,92033
-78.48799556,38.04926642,8959264,,1617, ,CAMBRIDGE,CIR, ,CAMBRIDGE CIR,,1617 CAMBRIDGE CIR,92034
-78.47104651,38.04811518,8959265,,111, ,MELBOURNE PARK,CIR, ,MELBOURNE PARK CIR,C,111 MELBOURNE PARK CIR #C,92063
-78.47104651,38.04811518,8959266,,111, ,MELBOURNE PARK,CIR, ,MELBOURNE PARK CIR,D,111 MELBOURNE PARK CIR #D,92064
-78.47284412,38.0267623,8959267,,200, ,DOUGLAS,AVE, ,DOUGLAS AVE,3D,200 DOUGLAS AVE #3D,92065
-78.47284412,38.0267623,8959268,,200, ,DOUGLAS,AVE, ,DOUGLAS AVE,3G,200 DOUGLAS AVE #3G,92066
-78.48714899,38.06061593,8959269,,2111, ,MICHIE,DR, ,MICHIE DR,81,2111 MICHIE DR #81,92067
-78.49704387,38.0618368,8959270,,1707, ,CEDAR HILL,RD, ,CEDAR HILL RD,B,1707 CEDAR HILL RD #B,92068
-78.49997592,38.03978407,8959271,,426, ,17TH,ST,NW,17TH ST NW,3,426 17TH ST NW #3,92069
-78.49997592,38.03978407,8959272,,426, ,17TH,ST,NW,17TH ST NW,4,426 17TH ST NW #4,92070
-78.4949595,38.03864609,8959273,,501, ,12TH,ST,NW,12TH ST NW,2,501 12TH ST NW #2,92071
-78.49491941,38.03874319,8959274,,503, ,12TH,ST,NW,12TH ST NW,A,503 12TH ST NW #A,92072
-78.48357832,38.03644386,8959275,,750, ,HARRIS,ST, ,HARRIS ST,202,750 HARRIS ST #202,92073
-78.48675897,38.06006306,8959276,,2111, ,MICHIE,DR, ,MICHIE DR,113,2111 MICHIE DR #113,92074
-78.487204,38.0602053,8959277,,2111, ,MICHIE,DR, ,MICHIE DR,105,2111 MICHIE DR #105,92075
-78.49571007,38.03411115,8959278,,1100, ,WERTLAND,ST, ,WERTLAND ST,B,1100 WERTLAND ST #B,92076
-78.49480463,38.03446951,8959279,,1021, ,WERTLAND,ST, ,WERTLAND ST,11,1021 WERTLAND ST #11,92077
-78.49480463,38.03446951,8959280,,1021, ,WERTLAND,ST, ,WERTLAND ST,8,1021 WERTLAND ST #8,92078
-78.49480463,38.03446951,8959281,,1021, ,WERTLAND,ST, ,WERTLAND ST,15,1021 WERTLAND ST #15,92079
-78.51726961,38.01698133,8959282,,2639, ,JEFFERSON PARK,CIR, ,JEFFERSON PARK CIR,,2639 JEFFERSON PARK CIR,92080
-78.51673709,38.01687743,8959283,,2645, ,JEFFERSON PARK,CIR, ,JEFFERSON PARK CIR,,2645 JEFFERSON PARK CIR,92081
-78.51636496,38.01702652,8959284,,2649, ,JEFFERSON PARK,CIR, ,JEFFERSON PARK CIR,,2649 JEFFERSON PARK CIR,92082
-78.50389485,38.03187369,8959285,,1500, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,,1500 JEFFERSON PARK AVE,92083
-78.50772081,38.03133951,8959286,,1616, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,,1616 JEFFERSON PARK AVE,92084
-78.48080485,38.06156817,8959287,,1713, ,KING MOUNTAIN,RD, ,KING MOUNTAIN RD,,1713 KING MOUNTAIN RD,92085
-78.48055528,38.06135613,8959288,,1711, ,KING MOUNTAIN,RD, ,KING MOUNTAIN RD,,1711 KING MOUNTAIN RD,92086
-78.47772349,38.05942108,8959289,,1613, ,KING MOUNTAIN,RD, ,KING MOUNTAIN RD,,1613 KING MOUNTAIN RD,92087
-78.4787105,38.05951,8959290,,1616, ,KING MOUNTAIN,RD, ,KING MOUNTAIN RD,,1616 KING MOUNTAIN RD,92088
